Age,Income,Outage_sec_perweek,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Age,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes
47,14377.15,7.024602,1,1,17.30262,2275.34376,47,1,0,0,1,0,0,1,0,0,1,1
75,35061.97,15.24347,2,0,23.77384,2561.675396,75,1,0,0,1,0,0,0,1,0,0,1
55,16090.91,13.928,2,2,2.255314,520.7155239,55,0,1,0,1,1,0,1,1,0,0,1
54,72905.23,8.048795,2,0,11.32725,1537.25042,54,1,0,1,0,0,1,1,1,0,1,1
29,109058.0,6.085724,2,0,65.21231,5931.595281,29,0,0,0,1,0,0,1,1,0,0,0
84,14146.51,5.627745,0,1,11.17891,1213.57856,84,0,0,0,1,0,0,1,0,0,0,0
24,26217.35,11.27862,1,0,48.02057,4619.488116,24,0,0,1,0,0,0,1,0,0,1,0
58,62359.91,10.91594785,1,1,13.98666226,1840.628269,58,0,0,1,0,0,0,1,0,1,0,0
27,59147.78,5.763454353,0,0,10.8600084,1932.20577,27,1,0,0,0,0,0,1,1,1,1,1
82,102504.9,9.470361,3,0,64.63983,5994.514316,82,1,0,0,1,0,0,1,0,1,0,0
68,17235.3,6.936363,0,1,51.35655,4819.017885,68,0,0,0,0,1,0,1,0,0,1,1
37,30320.37,7.885518,0,0,68.03309,6349.320467,37,1,0,1,0,0,1,1,1,1,1,0
48,33316.37,13.64283,2,1,61.46622,5369.984663,48,1,0,0,0,0,1,1,0,1,1,0
56,48459.16,6.34319,2,0,70.2223,6289.621165,56,1,0,0,0,1,0,1,0,1,0,1
19,13474.86,4.41554,0,3,9.49793,1472.144905,19,1,0,0,0,1,0,1,0,0,1,0
35,64075.52,10.21228,0,2,12.2982,1484.886328,35,0,0,1,0,1,0,1,1,1,0,0
35,83330.44,10.75619,1,1,64.31881,5834.02568,35,1,0,0,1,1,0,1,1,0,0,1
64,23584.78,7.88571,1,1,23.22012,2884.562817,64,0,0,1,0,0,0,1,1,1,0,1
39,17571.8,6.668187,2,1,54.67568,5467.571494,39,0,0,0,0,0,0,1,0,1,1,0
26,17492.86,9.561987,2,1,57.56332,5610.807336,26,0,0,0,1,1,0,1,1,0,1,0
50,36772.35,7.987261514,0,0,7.010189312,914.8863272,50,1,0,0,0,1,0,1,0,0,0,1
40,27475.94,9.407074462,1,0,6.745272795,1668.961962,40,0,0,0,1,0,0,1,0,0,1,1
46,38472.15,8.947076,0,1,15.51348,2224.378227,46,1,0,0,1,0,0,1,0,0,1,1
80,102633.9,10.66271,1,1,56.8243,4836.771242,80,0,0,0,1,1,0,1,1,1,0,0
82,26633.0,10.40270813,0,0,16.67574291,1639.197703,82,0,0,0,1,0,1,1,0,0,0,1
53,15397.08,9.942912,1,0,55.9975,4849.400123,53,0,0,0,1,0,1,1,1,0,0,0
27,4498.71,17.46416,2,0,63.3194,6050.815837,27,0,0,0,1,0,0,1,1,0,0,0
77,78661.48,12.62813,2,0,63.61158,5364.283551,77,0,0,0,1,1,0,1,0,1,0,1
82,54264.21,11.60691,0,0,6.984409,1045.005193,82,0,0,0,0,0,1,1,0,0,1,1
46,25861.04,9.937,1,0,69.72684,5950.964541,46,1,0,0,0,1,0,1,0,1,0,0
38,13069.94,9.366187,0,1,69.54666,6101.070814,38,1,0,0,0,1,0,1,0,0,0,1
40,22390.15,9.873985217,2,1,14.05740045,1887.197833,40,1,0,0,1,0,1,1,1,0,1,0
59,34326.31,11.16606,1,0,57.54686,5413.975477,59,1,0,0,1,0,0,1,0,0,0,0
65,53684.77,14.39644,1,0,69.22651,6317.450344,65,0,0,0,1,0,0,1,0,1,0,0
44,7956.61,10.56832,1,0,41.0181,4316.919681,44,0,0,0,0,0,0,1,0,1,0,0
55,14519.05,10.79672,1,1,60.1263,5681.82435,55,1,0,1,0,0,0,1,0,1,0,0
88,24372.54,10.84727,2,1,61.61486,5394.861435,88,1,0,0,0,1,0,0,0,1,0,0
42,54417.19,4.879655,2,0,9.961602,1086.270579,42,1,0,1,0,1,0,1,0,0,0,1
83,41557.24,7.930553,3,0,11.12611,978.1726612,83,0,0,1,0,1,0,1,0,1,0,1
36,60384.01,11.50735,0,1,26.27061,2405.424259,36,1,0,1,0,0,1,1,0,0,0,1
77,25195.32,11.33011,1,0,50.11484,4173.243596,77,0,0,0,1,1,0,1,0,0,0,1
53,160862.9,3.4579,1,2,63.28283,5641.382534,53,1,0,0,0,1,0,1,0,0,0,1
84,60476.86,8.763218085,0,0,6.325942162,717.6823944,84,0,0,0,1,1,0,1,0,0,1,1
85,76984.15,9.320914781,1,0,10.03363969,1467.273158,85,0,0,0,1,0,0,1,1,1,1,0
59,12428.24,3.43357667,1,0,2.216583602,323.972804,59,1,0,0,1,1,0,1,0,0,0,1
41,20429.65,12.79582565,0,0,23.11577242,2454.262177,41,1,0,0,1,0,1,1,0,0,1,0
37,35223.63,7.647106164,0,2,6.492246879,1526.166139,37,0,0,1,0,0,0,1,1,1,0,1
60,49693.17,10.93898196,1,0,7.793733508,1097.703155,60,1,0,0,1,0,1,1,1,1,1,1
43,76770.98,13.3042,1,1,59.003,5105.145541,43,0,0,1,0,1,0,1,0,0,1,0
42,92748.49,14.30597862,1,0,12.33304231,1425.346946,42,0,0,0,1,1,0,1,0,1,0,0
39,11391.52,8.7275,1,0,62.08636,6253.824131,39,1,0,0,1,0,0,1,0,0,1,1
62,81559.65,13.43642,0,0,64.94284,5953.457873,62,0,0,0,1,1,0,1,0,1,1,0
72,22137.33,6.018375,0,0,11.26136,1263.915496,72,0,0,0,0,1,0,1,1,1,0,0
44,131265.4,11.18582,0,0,12.28371,1873.849553,44,1,0,0,1,1,0,1,0,1,1,1
69,46403.85,8.293686,3,0,71.25511,6754.429939,69,1,0,1,0,0,0,1,1,1,0,1
38,66409.47,7.716619,0,0,1.865935,514.9287886,38,1,0,0,1,1,0,1,0,1,1,0
82,30980.48,11.42347,0,0,69.54744,6049.865594,82,1,0,1,0,0,1,1,0,1,1,0
23,13419.4,4.457169,2,1,70.54929,6842.591894,23,0,0,1,0,0,0,1,0,0,1,0
71,29709.19,10.58657312,1,0,8.482460246,1364.133317,71,0,0,1,0,0,0,1,1,0,1,1
21,26162.53,12.50068,0,0,48.07729,4315.294634,21,0,0,0,0,0,1,1,0,1,0,0
85,77701.41,11.08445,0,0,68.1253,5636.386434,85,0,0,1,0,0,1,1,1,0,0,1
35,52984.07,7.37357,0,1,8.850759,1152.131327,35,0,0,0,0,0,1,1,0,0,0,1
74,42386.84,12.2870805,0,0,7.69213424,1220.452161,74,1,0,0,0,0,0,1,0,1,0,0
61,18073.63,13.6305,0,0,20.80434,2094.027389,61,1,0,1,0,1,0,1,0,1,1,0
56,11397.14,7.839258,2,0,48.79391,4663.083428,56,0,0,1,0,0,0,1,0,1,1,0
49,24516.61,7.615469,0,0,54.84956,4777.674258,49,0,0,0,1,1,0,1,0,1,0,0
50,40719.95,10.91998,0,0,4.847411,602.6894614,50,0,0,1,0,1,0,1,0,1,0,1
35,38418.96,11.41893,0,0,5.97747,1177.477272,35,1,0,1,0,0,0,1,1,0,0,0
71,65207.61,12.62228,2,0,3.922369,564.188439,71,0,0,0,0,0,1,1,0,1,0,0
50,45196.73,10.30116,0,0,3.474901,733.0960018,50,1,0,0,1,1,0,1,0,1,0,1
67,39372.66,8.519894,1,0,70.40235,6583.556553,67,0,0,0,0,0,0,1,0,0,1,0
55,14560.64,13.87342,0,1,52.41439,4901.452536,55,0,0,0,1,1,0,0,0,0,1,1
20,10482.52,13.43558029,2,0,1.430386349,1259.415493,20,0,0,0,1,0,0,1,0,1,1,0
50,16585.68,11.84814,0,0,9.197686,1685.817734,50,1,0,0,0,0,0,1,0,1,0,0
20,6594.2,9.316329,0,0,67.06371,6171.048605,20,0,0,0,1,0,1,1,0,0,1,1
23,22032.37,10.78273936,0,0,9.510993751,1142.427499,23,1,0,1,0,1,0,1,0,0,0,1
34,37794.12,7.365321,0,1,3.08799,884.8222735,34,0,0,0,1,0,0,1,0,0,0,1
33,33253.04,10.21912,1,0,62.45443,6123.254522,33,1,0,0,0,0,0,1,1,1,0,0
21,14377.81,12.25637,0,0,63.32675,5955.463381,21,0,0,0,0,1,0,1,0,1,1,0
19,28384.6,13.01342,0,0,4.733989,899.1324428,19,0,0,1,0,1,0,1,1,1,1,1
51,34722.76,9.013658897,0,1,7.521160625,1039.74162,51,0,0,0,0,1,0,1,0,1,1,1
88,55285.5,10.08115,2,2,63.78741,5939.401407,88,1,0,1,0,0,0,1,0,0,1,1
68,35741.44,7.626861,0,0,61.13096,5397.392962,68,1,0,0,0,0,1,1,0,1,1,1
48,30546.19,10.78801,2,1,70.80297,5991.463291,48,0,0,0,0,0,1,1,0,1,0,0
20,69156.25,15.62909771,0,0,2.760467902,1283.253595,20,0,0,0,0,0,0,1,0,0,1,0
18,38479.29,8.189755,0,0,68.47904,6483.815487,18,1,0,0,0,0,0,1,0,1,0,0
31,77613.57,13.88105,1,0,62.83586,5823.67123,31,0,0,0,0,1,0,1,0,0,1,1
48,76333.6,11.52986,0,0,8.696148,1475.739164,48,0,0,1,0,0,0,1,0,1,1,0
86,14382.5,10.73266,1,1,43.87969,4042.115496,86,1,0,0,1,1,0,1,1,1,0,1
83,14545.96,8.644559,1,0,43.52477,3713.937564,83,1,0,0,0,0,1,1,1,0,0,0
20,13880.01,9.423473,1,0,65.31873,6125.213003,20,0,0,0,1,1,0,1,1,1,1,0
86,58668.34,9.852216,1,1,15.41267,1708.202326,86,1,0,0,0,1,0,1,1,0,1,0
27,47989.95,10.73681,0,2,15.98922,1770.233657,27,1,0,0,0,1,0,1,1,0,1,0
89,40929.13,15.15079,0,0,57.06138,5641.483426,89,0,0,1,0,0,0,1,0,0,1,1
25,50629.79,2.732357,0,0,16.01922,1554.131756,25,0,0,0,1,0,1,1,0,0,1,0
72,74855.47,8.513410306,3,0,19.45250317,1907.226083,72,0,0,0,1,1,0,1,0,0,1,0
85,28522.56,11.02093,0,0,12.36516,1208.822377,85,1,0,1,0,1,0,0,0,0,0,0
56,5406.51,9.621544,1,1,7.329775,1451.591007,56,0,0,0,1,0,0,1,0,0,1,0
44,39240.76,12.12132,0,3,63.88777,5580.693234,44,0,0,0,0,0,1,1,1,1,0,1
34,21988.64,10.25116,0,0,11.56278,1325.414246,34,0,0,0,0,1,0,1,0,0,1,1
56,23021.26,5.401204,3,0,66.19811,6136.96562,56,1,0,0,0,0,0,1,1,0,0,1
53,43506.03,9.555432535,2,1,24.64624542,2278.858365,53,1,0,0,1,1,0,1,0,0,0,0
32,67354.4,6.965079,2,1,17.91527,2281.632997,32,1,0,0,1,0,0,1,0,0,0,0
81,46472.71,9.487624,1,0,13.61148,2072.299479,81,0,0,1,0,0,0,1,1,1,0,1
71,5886.98,8.879706,1,0,54.0433,5114.91266,71,0,0,1,0,1,0,1,1,0,1,1
29,87107.32,8.49259,2,1,61.50313,5419.934519,29,0,0,0,1,1,0,1,0,1,0,0
38,33780.14,9.622541,0,0,50.02645,4693.998061,38,0,0,1,0,1,0,1,0,0,1,0
61,11720.53,14.07608,1,0,38.06839,3185.817507,61,0,0,1,0,0,1,1,0,0,0,0
75,75523.18,12.56271,0,0,61.50384,5388.601578,75,0,0,0,0,1,0,1,0,1,1,1
22,84232.11,10.2831545,1,1,8.884543585,985.6286855,22,0,0,0,1,1,0,1,0,0,0,1
61,10568.63,14.19495,2,0,67.1766,6247.6461,61,1,0,0,0,0,0,1,0,0,0,0
30,44831.61,12.24849045,2,0,18.66504433,1990.914106,30,0,0,0,1,0,1,0,0,1,1,1
33,56327.41,14.18701742,0,0,17.92733138,2295.960298,33,1,0,1,0,0,0,1,0,1,1,0
34,28502.49,11.74732,0,0,59.55192,5800.854441,34,1,0,0,0,0,0,1,1,1,0,1
56,135891.8,2.475863,1,0,53.77863,5017.361668,56,0,0,1,0,0,0,1,0,0,0,1
49,56408.34,6.941927,1,0,46.0622,4731.734078,49,1,0,0,0,0,0,0,0,1,0,1
23,64816.84,5.271228601,1,1,12.97632235,1956.7337,23,1,0,1,0,1,0,1,1,1,0,1
52,28011.86,11.90146,0,0,48.98892,4863.46622,52,0,0,1,0,0,0,0,0,1,0,1
18,9037.43,6.715701,2,1,64.22099,5845.299468,18,1,0,0,0,0,1,1,0,1,1,1
76,50514.83,16.0888,1,0,60.10344,6175.687641,76,0,0,1,0,0,0,1,1,1,1,1
21,17397.3,5.712381,1,0,9.724026,1659.460954,21,1,0,0,0,0,0,1,1,0,0,1
37,9355.0,11.2259,1,1,64.395,5635.691786,37,0,0,0,0,1,0,1,0,1,1,0
28,11068.12,10.36729,1,1,17.32489,1847.394712,28,0,0,1,0,0,1,1,0,0,0,0
29,11408.67,8.696229317,0,0,3.990895779,598.4998978,29,1,0,0,1,1,0,1,0,0,0,1
22,29749.39,11.91957,1,0,12.62182,1802.889936,22,0,1,0,0,1,0,1,1,1,1,0
55,117683.5,10.03353,1,0,50.24277,4537.352503,55,1,0,0,0,1,0,1,0,0,1,0
31,26804.03,10.79225,1,0,67.20907,6764.539694,31,1,0,0,1,0,0,1,0,1,1,1
84,53439.45,9.454309,2,0,43.40702,3784.619457,84,1,0,0,0,0,1,1,1,0,0,1
55,41735.26,7.266216,1,0,50.61987,4429.146624,55,0,0,0,0,1,0,1,0,1,0,1
32,16170.08,7.935518,1,1,11.49687,1068.577042,32,0,0,0,1,0,1,1,0,0,0,0
50,71445.14,12.14493,1,1,3.944467,1261.505669,50,0,0,0,0,0,0,1,0,0,1,0
43,6825.46,12.84155,1,0,55.83128,5122.454947,43,0,0,0,1,0,1,1,0,0,1,0
39,33598.53,13.12078,1,0,12.63822,1385.435891,39,1,0,0,1,0,1,1,0,0,1,0
40,31402.9,8.109447,2,0,58.30226,5144.345915,40,0,0,0,1,0,1,1,0,1,1,1
38,9800.21,8.262437,1,0,71.65648,6396.071626,38,0,0,0,0,0,0,1,0,0,0,0
37,75451.72,10.56544,0,0,61.63116,5652.464417,37,0,0,0,1,1,0,1,0,0,1,0
51,19982.5,8.560207521,1,0,6.531735637,874.1933216,51,0,0,0,0,1,0,1,1,1,0,1
88,73646.38,7.568122559,1,0,8.000279417,1441.176168,88,1,0,1,0,0,0,1,0,0,0,1
40,19425.75,9.458082,1,0,67.62049,5919.39345,40,0,0,0,0,0,1,1,0,0,1,1
44,23545.0,10.47234,1,1,50.64337,5341.03502,44,0,0,0,1,0,0,1,1,0,1,0
42,8156.42,7.67685,0,1,64.6641,5880.897031,42,0,0,0,1,0,0,1,1,0,0,0
57,8085.85,8.415407057,3,1,3.147892285,305.7666287,57,0,0,1,0,0,1,1,1,0,0,0
46,14328.73,11.24652,1,0,46.04312,4164.432685,46,1,0,0,1,1,0,0,1,0,1,0
84,7878.24,12.02012,0,0,53.89174,4729.092575,84,1,0,0,1,1,0,1,0,0,0,1
25,50390.91,13.94531,5,0,11.88029,1335.552296,25,0,0,0,0,1,0,1,0,1,0,0
78,22067.94,10.76672,1,0,13.63369,1554.801608,78,0,0,0,1,1,0,1,0,1,1,1
49,25377.86,9.213315,0,1,68.59441,6153.244903,49,0,0,0,0,1,0,1,0,1,1,1
81,21122.11,6.158194,0,2,14.8386,1437.800807,81,1,0,1,0,0,1,1,0,1,0,0
41,49987.27,6.719136,1,0,49.04173,5205.119963,41,1,0,0,0,0,0,1,1,0,1,0
79,120895.0,9.41206,0,0,67.99131,6080.672336,79,0,0,0,0,1,0,1,1,1,1,1
59,42452.02,14.39916,0,0,1.76975,483.0491679,59,1,0,1,0,1,0,1,0,0,0,1
83,10151.14,7.191449,0,0,39.83368,3419.03694,83,0,0,1,0,0,1,1,0,0,0,0
26,10114.81,16.31017089,1,1,3.312991809,897.5919144,26,0,0,1,0,1,0,1,1,1,1,1
41,32105.64,12.78937,0,1,56.09481,5739.181377,41,1,0,1,0,0,0,1,1,0,1,1
21,23134.96,5.772508536,0,0,6.563038653,1034.69512,21,1,0,0,0,0,1,1,0,0,1,0
34,120435.58,8.365498538,1,0,16.66441267,2230.367018,34,1,0,0,1,0,0,1,0,1,1,0
84,126236.18,10.89715144,0,2,15.0349197,1604.372091,84,1,0,1,0,1,0,1,1,0,0,1
59,119415.5,8.790502,5,1,64.80406,5821.56031,59,1,0,1,0,0,1,1,1,0,0,1
89,22554.89,2.269867,1,0,50.76631,4431.684055,89,1,0,1,0,0,1,1,0,1,0,0
53,35950.39,8.081922,1,0,59.60557,5648.297688,53,1,0,0,0,0,0,1,0,0,1,0
36,23826.48,12.46976,1,1,56.54849,4972.468459,36,0,0,0,1,1,0,1,0,0,1,0
89,26175.98,13.23246,1,0,7.283366,1185.85182,89,1,0,1,0,0,0,1,0,0,1,0
45,19739.42,9.995799,1,0,10.74959,1493.782205,45,1,0,0,1,1,0,1,0,0,1,0
23,13194.33,13.42263904,0,0,5.104873611,682.9871863,23,1,0,1,0,1,0,1,0,0,0,1
75,19696.86,8.052655017,1,0,2.698284625,783.1189106,75,0,0,1,0,1,0,0,1,1,1,0
42,20896.26,8.884262,1,0,3.771607,1117.284921,42,1,0,0,0,1,0,1,1,1,1,0
25,30352.63,9.34142,0,0,67.2235,6015.544544,25,1,0,1,0,1,0,0,0,1,1,0
33,15824.18,6.629265,0,0,70.67216,6262.849668,33,1,0,0,1,1,0,0,1,0,0,0
19,25199.87,9.853129,2,0,48.19847,5298.703538,19,0,0,0,0,0,0,1,0,0,1,1
81,52085.92,10.44399,1,0,1.198203,276.5777606,81,0,0,1,0,1,0,1,0,0,1,1
59,42760.04,5.65608,0,0,71.64551,7084.802797,59,0,0,0,0,0,0,1,1,1,1,1
74,25667.66,6.799101,0,0,4.367739,924.895642,74,0,0,0,0,0,0,1,1,1,0,0
65,37004.73,8.816743,0,0,66.44706,5767.740142,65,0,0,1,0,1,0,1,0,0,1,1
21,54864.24,5.236974,0,0,2.987316,838.558113,21,0,0,0,0,1,0,1,0,1,1,1
48,42469.81,11.87042081,1,0,8.134438503,958.6989908,48,0,1,0,1,1,0,1,1,1,0,0
53,46153.23,11.98282,0,0,48.09099,4036.529834,53,0,0,1,0,1,0,1,1,0,0,0
52,8122.26,10.37913,4,0,17.13675,1707.991573,52,1,0,1,0,1,0,1,0,0,0,0
26,39250.53,12.38401,2,1,55.49975,5021.065195,26,1,0,1,0,1,0,0,0,1,0,1
54,22730.72,7.737478,0,1,55.88646,5291.533225,54,1,0,0,1,1,0,1,0,1,0,1
67,152972.9,10.58648,3,1,14.70737,1905.720335,67,0,0,0,1,0,0,1,1,0,0,0
53,28580.25,9.431168696,2,0,2.519975147,908.4356314,53,0,0,1,0,0,0,1,1,0,0,1
67,17871.59,11.44228,1,0,60.3736,5894.022001,67,1,0,1,0,0,0,1,0,1,1,0
24,54215.89,13.0395,0,0,2.930277,868.2420268,24,0,1,1,0,1,0,1,0,0,1,1
53,57408.39,8.277741,1,0,55.65515,5019.79687,53,0,0,0,1,0,1,1,0,0,0,1
23,45647.43,8.773331,0,0,37.50261,3406.934201,23,0,1,1,0,0,1,0,0,1,0,0
41,29921.91,10.83099,1,0,48.39095,4402.52349,41,0,0,1,0,1,0,1,1,1,1,0
46,54499.0,10.75966,0,1,58.12363,5232.754859,46,1,0,0,0,1,0,1,0,1,0,0
55,29711.39,8.472127,0,0,2.011058,956.6535443,55,0,0,0,0,0,0,1,1,0,1,0
58,63348.18,7.353978,0,0,4.984918,1108.077901,58,0,0,1,0,0,0,0,0,1,1,0
81,92447.71,15.12148226,0,0,1.416592892,757.0097075,81,0,0,0,0,0,0,1,1,0,0,1
82,47909.78,9.60347,1,0,44.68507,4212.149496,82,1,0,1,0,0,0,1,0,0,0,0
22,8137.37,11.62695,1,0,64.30623,6072.907276,22,0,1,0,1,1,0,1,1,1,1,0
75,45869.12,10.58093125,0,1,2.5238884,779.392646,75,1,0,1,0,1,0,1,1,1,1,0
43,64936.87,10.79421,0,1,61.0537,5509.83864,43,0,0,0,0,0,0,0,1,0,0,0
24,37694.14,8.645692,0,1,59.49864,5311.713263,24,0,0,1,0,0,1,1,0,0,0,1
79,16970.75,9.621132,0,0,11.44954,1537.073388,79,0,0,1,0,1,0,0,1,0,1,1
22,95374.34,6.755865,0,1,66.4055,6631.578565,22,0,0,1,0,0,0,1,1,1,1,0
21,97310.88,8.831785,1,0,56.5926,5718.847373,21,0,0,0,0,0,0,1,1,1,0,1
48,37096.85,7.951590644,0,0,1.665591776,169.3992798,48,0,0,1,0,1,0,1,0,0,0,0
35,14865.17,7.932636,1,1,63.90796,6037.703682,35,0,0,1,0,0,0,1,1,0,0,0
35,62362.97,11.98742,2,0,4.636111,906.6428092,35,0,0,0,1,0,1,1,0,1,0,1
56,258900.7,11.88644,1,1,8.870031,1296.501758,56,1,0,0,0,1,0,1,0,1,1,0
64,19832.1,15.36169948,1,0,10.73057042,1572.393016,64,0,0,0,1,1,0,0,0,1,1,1
54,11273.45,17.83372,1,0,70.31796,5877.690105,54,0,0,0,0,1,0,1,0,0,0,0
60,43631.75,10.08565191,0,0,10.5903229,1287.821218,60,0,0,0,0,0,1,1,0,0,1,0
18,16151.73,7.692979,1,1,60.45695,6227.256543,18,0,0,1,0,0,0,1,0,1,1,1
27,60246.56,14.88587,0,1,4.674127,618.2837675,27,0,0,0,1,0,1,1,0,0,0,0
75,19565.53,9.06452,0,0,55.09556,4717.831195,75,0,0,0,0,0,1,1,0,0,0,1
76,32724.83,14.98822,2,2,65.9436,5787.413462,76,1,0,0,1,0,1,1,0,0,1,1
69,23424.87,9.170276294,0,0,17.78302494,1970.80666,69,0,0,0,0,0,1,1,0,0,1,0
43,46515.2,6.029557,2,0,61.30642,5771.251702,43,0,0,1,0,0,0,1,1,1,0,1
19,56844.86,12.18916,2,0,15.37783,1819.640333,19,0,0,1,0,0,1,1,1,0,1,1
54,12652.67,8.249498,2,0,1.280324,436.2297665,54,1,0,0,0,1,0,1,1,0,0,0
82,22121.83,10.12157,2,2,67.73428,5767.903799,82,0,0,0,1,1,0,1,1,0,1,0
50,16409.81,9.692251,0,0,1.40024,944.6151981,50,1,0,0,0,0,0,1,1,0,0,0
35,13870.96,8.792014962,1,0,12.95969924,1896.10656,35,1,0,1,0,1,0,1,1,1,1,1
72,37908.68,6.985784,5,2,19.12428,2392.010213,72,0,0,0,1,0,0,1,0,0,1,0
44,64963.05,8.54284,1,0,13.23966,1735.029687,44,0,0,0,0,0,0,1,0,0,0,1
44,3345.65,9.609746,0,0,53.5771,4751.270751,44,0,0,0,1,0,1,1,0,0,1,1
63,11247.62,10.35743,1,2,9.062033,1116.289401,63,1,0,0,1,1,0,1,1,0,0,0
59,18081.88,7.033849177,2,1,15.34839938,2115.879744,59,1,0,0,1,1,0,1,1,1,1,1
24,26282.4,9.807530479,1,0,6.311709178,1353.29384,24,0,0,0,1,0,0,1,0,1,0,0
82,44312.5,11.00923,0,0,12.47148,1103.016586,82,0,0,0,0,1,0,1,0,0,1,0
52,28601.03,8.426639,0,0,71.89739,6346.420103,52,0,0,0,1,1,0,1,0,1,1,1
19,22118.1,12.10602,1,1,9.213435,1553.257429,19,0,0,0,0,1,0,1,1,0,1,0
62,17495.04,11.71658,1,1,55.55389,5104.889837,62,1,0,0,0,1,0,0,0,0,1,0
71,39839.69,11.69477,0,1,15.37459,1475.269918,71,0,0,1,0,1,0,1,0,0,1,1
64,35087.57,4.641244,0,1,10.0496,1421.06817,64,0,0,0,0,0,1,1,0,0,1,1
48,119964.79,13.40034021,0,2,9.307770559,1387.016004,48,0,0,0,0,0,0,1,1,0,0,0
81,47877.81,11.40449185,0,0,19.95277818,2190.259876,81,1,0,0,0,1,0,1,0,1,1,0
73,24740.68,11.29101,1,0,42.6185,3891.731564,73,1,0,0,1,0,1,1,1,1,0,0
27,97020.52,6.686068,0,0,3.876369,966.7789453,27,0,0,0,1,0,0,1,1,1,0,0
42,24137.89,6.390988,2,0,56.26118,5302.002755,42,1,0,1,0,0,1,1,0,0,1,1
43,34883.69,13.55065547,0,0,9.634946079,1083.610268,43,0,0,1,0,0,1,1,0,1,1,0
26,16592.25,7.090931,2,0,7.80313,1652.589596,26,1,0,0,1,0,0,1,1,1,1,0
54,27479.16,8.238358,0,1,65.63056,6238.373858,54,1,0,1,0,0,0,1,1,1,0,0
25,35159.56,9.592787,0,0,64.68955,5949.914693,25,1,0,0,1,1,0,1,1,1,0,0
41,11359.36,15.39099,0,0,1.445549,869.1995017,41,0,0,1,0,0,0,1,0,0,0,0
54,60633.22,10.85863,0,0,18.80644,1893.522906,54,0,1,0,0,1,0,1,0,1,1,1
49,32386.97,12.22531,0,0,15.71625,2361.62202,49,1,0,1,0,0,0,1,1,1,0,1
54,80751.69,5.663817,0,0,57.92383,4887.181609,54,1,0,0,0,0,1,1,0,0,0,0
75,59827.93,8.090061,0,0,58.09792,5440.70707,75,1,0,0,0,0,0,1,1,0,0,0
35,13706.02,6.259093,2,1,47.77439,4696.771589,35,0,0,1,0,0,0,1,0,0,1,0
68,22745.33,5.006946,0,1,21.03542,1784.938558,68,0,0,0,1,0,1,1,0,0,0,1
71,16028.17,10.79407,2,0,67.75314,6713.081591,71,1,0,0,1,0,0,1,0,1,1,1
62,23288.22,7.643621222,0,1,14.87120712,2021.782055,62,1,0,1,0,0,0,0,0,0,0,1
57,14379.3,13.60282892,0,0,10.38039309,959.951483,57,0,0,0,0,1,0,1,1,0,0,0
21,42139.77,9.838314,0,0,21.43457,2141.091982,21,0,0,0,1,1,0,1,0,0,0,1
78,4115.32,11.45201,1,0,61.67004,5333.699374,78,0,0,0,0,1,0,1,0,0,1,1
36,36890.17,11.25565,0,0,57.54902,5971.138391,36,0,0,0,1,0,0,1,0,1,1,1
60,43230.88,7.845949,2,0,49.07593,4337.149997,60,1,0,0,1,1,0,1,1,0,0,0
48,31739.83,5.180471,0,0,57.90418,5447.621158,48,0,0,1,0,0,0,1,0,0,0,0
44,61142.96,9.643592,2,0,4.510318,1068.481652,44,1,0,1,0,0,0,0,0,1,0,0
55,38999.85,13.57109,1,0,3.063806,503.8825694,55,1,0,0,1,0,1,1,0,0,0,0
60,82148.12,6.273619,0,0,45.09367,4772.225208,60,1,0,0,1,0,0,1,0,0,1,1
60,20537.04,10.19137,1,1,10.7668,1412.381474,60,0,0,0,1,1,0,1,0,1,1,0
75,58482.9,8.294186076,0,0,2.188918771,409.7486664,75,0,0,0,0,1,0,1,0,1,1,0
44,26040.67,12.19992,1,0,21.06329,1932.26875,44,0,0,0,1,1,0,1,1,1,0,0
73,19563.77,11.31172944,0,1,20.04140358,2256.776479,73,0,0,1,0,0,0,1,0,1,0,0
20,139625.0,8.779013,2,2,67.5801,5888.691325,20,0,0,0,0,0,1,1,0,0,0,0
48,26005.47,7.680029,0,0,65.4426,5524.247776,48,0,0,0,0,1,0,1,0,0,0,1
55,16526.81,10.86355397,2,0,1.355493769,541.4070913,55,1,0,0,0,0,1,1,0,1,0,0
76,19546.62,9.545938,2,0,46.2718,4047.773653,76,0,0,1,0,1,0,1,0,0,1,1
37,67720.61,8.291987,0,0,61.0588,5209.85908,37,0,0,0,1,1,0,1,0,0,0,0
32,25575.05,12.40024,0,0,68.60055,6003.332389,32,1,0,1,0,1,0,1,1,0,0,1
27,102173.5,9.636032,3,2,71.44364,6700.749273,27,1,0,0,0,1,0,1,0,1,1,1
62,5841.81,9.742158,2,1,55.13723,4676.604059,62,1,0,0,0,1,0,1,0,1,0,0
27,740.66,9.150618042,1,0,10.94833173,1081.14434,27,1,0,0,0,0,1,1,0,0,0,0
21,17612.86,8.450991,0,0,57.27183,5638.438682,21,0,0,1,0,0,0,1,0,1,1,1
